id_restaurante;nome_restaurante;customer_id;name;taxId;gender;dateOfBirth;status;externalCode;isEnriched;enrichedAt;enrichedBy;createdAt;createdBy;updatedAt;updatedBy;phone;email
2;A Confeitaria;119;Davi Lucas Moreira;56.302.987/0001-53;;05/02/1999;2;0ME8F840;True;15/04/2024 16:15;sabrinacorreia;06/12/2023 16:15;rcostela;15/04/2024 16:15;luiz-miguel99;5,58E+12;emanuellarezende@hotmail.com
2;A Confeitaria;120;Sarah Novaes;381.256.947-73;;26/09/1998;1;JEN0JNWN;False;;;06/03/2024 02:44;vitor-gabrielaragao;16/12/2024 02:44;vfogaca;5,53E+12;mirellateixeira@yahoo.com.br
2;A Confeitaria;121;Miguel Cavalcanti;068.947.123-87;O;21/02/1965;1;;False;;;21/06/2024 20:31;augusto69;18/10/2024 20:31;das-nevesluana;5,54E+12;pedro-henrique58@hotmail.com
2;A Confeitaria;122;Luiz Gustavo Oliveira;567.283.940-10;;17/05/2000;2;XEBB9EIT;False;;;11/06/2024 07:09;beatriz94;13/07/2024 07:09;marianerocha;5,57E+12;gustavo28@hotmail.com
2;A Confeitaria;123;NatÃ¡lia Costa;132.759.608-30;;01/01/1975;1;;True;20/10/2024 17:02;limanoah;02/03/2024 17:02;talves;20/10/2024 17:02;alicefarias;5,54E+12;hcavalcanti@gmail.com
2;A Confeitaria;124;BÃ¡rbara Pinto;19.573.248/0001-70;;06/07/1971;2;;True;01/05/2024 21:36;julia66;12/03/2024 21:36;klima;01/05/2024 21:36;maria-luizanunes;5,58E+12;bryanfreitas@gmail.com
2;A Confeitaria;125;Dra. Maria Fernanda Ramos;350.927.416-43;;10/08/2003;1;;False;;;16/10/2023 11:32;maria-sophiada-costa;22/04/2024 11:32;pintoantonio;5,52E+12;isabella35@yahoo.com.br
2;A Confeitaria;126;Dra. Maria Luiza AraÃºjo;24.056.138/0001-70;O;01/01/1963;2;CJ883DHX;True;11/04/2024 15:04;juliana47;21/02/2024 15:04;caldeiraalicia;11/04/2024 15:04;bcardoso;5,55E+12;ana-juliaazevedo@gmail.com
2;A Confeitaria;127;Elisa Peixoto;43.712.869/0001-71;F;23/05/1985;1;2H3TV3I1;False;;;12/10/2023 01:39;castrocecilia;06/11/2023 01:39;isabel74;5,57E+12;nina84@uol.com.br
2;A Confeitaria;128;AndrÃ© Nunes;653.279.481-37;F;30/11/1945;1;;True;23/05/2024 05:32;nina33;22/05/2024 05:32;da-pazjoana;23/05/2024 05:32;zlima;5,52E+12;joao-miguelcardoso@gmail.com
2;A Confeitaria;129;Maria Fernanda Barros;50.832.416/0001-44;M;22/05/1973;1;;False;;;30/04/2024 13:46;gomescarolina;05/09/2024 13:46;peixotocatarina;5,57E+12;nascimentomaria-sophia@yahoo.com.br
2;A Confeitaria;130;Maria Clara Peixoto;674.295.183-46;F;31/05/1989;2;AJEPECQN;False;;;23/11/2023 23:05;jesuslorena;30/11/2023 23:05;pnovaes;5,57E+12;nataliada-paz@uol.com.br
2;A Confeitaria;131;Ana Beatriz da Luz;193.680.475-10;F;09/07/1977;1;;False;;;21/05/2024 07:58;isabelly14;15/07/2024 07:58;xnogueira;5,58E+12;joao74@uol.com.br
2;A Confeitaria;132;Sr. Bruno Porto;703.184.629-31;M;04/04/1981;1;;True;04/04/2025 04:59;davi-luizalmeida;12/07/2024 04:59;marcos-viniciusduarte;04/04/2025 04:59;clima;5,55E+12;barrosenzo@yahoo.com.br
2;A Confeitaria;133;LaÃ­s Nunes;745.968.130-00;M;25/01/2007;2;;False;;;06/04/2024 19:01;emilly83;28/10/2024 19:01;marcos-vinicius05;5,56E+12;laura27@gmail.com
2;A Confeitaria;134;Ana JÃºlia Silva;367.085.491-66;M;23/08/1945;2;;False;;;06/07/2024 10:39;lalves;18/02/2025 10:39;martinsjuan;5,58E+12;danilo33@yahoo.com.br
2;A Confeitaria;135;Luna Cardoso;063.452.197-70;O;28/10/1970;2;NVKSP2EX;True;10/08/2024 00:20;fernanda24;27/05/2024 00:20;gustavo-henrique02;10/08/2024 00:20;maria-juliapires;5,55E+12;orezende@gmail.com
2;A Confeitaria;136;Yuri Novaes;45.389.617/0001-89;F;14/04/1990;2;;False;;;28/07/2024 09:51;vianaanthony;06/05/2025 09:51;jesushenrique;5,58E+12;cauacunha@hotmail.com
2;A Confeitaria;137;Sra. Luiza Campos;168.405.237-80;;30/05/1977;2;;False;;;27/03/2024 03:23;teixeiraenzo;21/07/2024 03:23;kevinrodrigues;5,55E+12;da-cunhaana-luiza@bol.com.br
2;A Confeitaria;138;CauÃª Peixoto;730.958.246-29;O;21/11/1983;2;;False;;;13/03/2024 07:54;vramos;30/04/2024 07:54;evelynda-cruz;5,58E+12;hmartins@gmail.com
2;A Confeitaria;139;NatÃ¡lia Rodrigues;480.163.279-31;;23/04/1971;1;;False;;;26/02/2024 03:20;melobrenda;14/05/2024 03:20;emilly70;5,57E+12;davi-lucca69@ig.com.br
2;A Confeitaria;140;Bruno Silva;579.416.038-10;M;12/12/1986;2;;False;;;08/11/2023 04:52;diasisabella;21/12/2023 04:52;lucasteixeira;5,52E+12;da-rochaevelyn@hotmail.com
2;A Confeitaria;141;BÃ¡rbara Freitas;618.925.304-06;O;31/10/2000;1;O57P6BKL;False;;;23/11/2023 07:21;osales;02/09/2024 07:21;cecilia09;5,54E+12;gomesmaria-clara@bol.com.br
2;A Confeitaria;142;Lorena Peixoto;150.239.748-04;F;11/12/1981;2;ID4N1U34;True;03/09/2024 00:13;glima;13/11/2023 00:13;daniela84;03/09/2024 00:13;leonardofarias;5,54E+12;juanbarros@hotmail.com
2;A Confeitaria;143;Sophia da Mota;509.764.312-70;O;27/07/1977;1;GZLMA5UO;False;;;27/07/2024 19:35;dvieira;08/05/2025 19:35;brunopinto;5,52E+12;maysafogaca@gmail.com
2;A Confeitaria;144;Ana Beatriz Porto;760.398.214-69;F;28/10/2006;2;;True;12/12/2023 20:57;da-conceicaolorenzo;27/11/2023 20:57;diogo71;12/12/2023 20:57;fariaslavinia;5,53E+12;cardosopedro@bol.com.br
2;A Confeitaria;145;Srta. Giovanna Duarte;436.521.087-44;O;28/10/1990;2;;True;01/11/2024 19:43;isadorasilva;14/03/2024 19:43;luiz-henriqueda-luz;01/11/2024 19:43;bcorreia;5,54E+12;nda-mata@hotmail.com
2;A Confeitaria;146;Sr. Pedro Lucas Rezende;10.342.869/0001-78;M;14/10/1955;1;F1BCPPVO;True;23/12/2024 00:21;levifogaca;10/07/2024 00:21;diegoda-costa;23/12/2024 00:21;luiz-henrique69;5,58E+12;correiasarah@gmail.com
2;A Confeitaria;147;LaÃ­s Rocha;782.364.910-13;;04/04/1957;1;KYRYBOVA;False;;;26/12/2023 11:50;dcorreia;13/09/2024 11:50;maria-sophia85;5,51E+12;maria-luiza53@ig.com.br
2;A Confeitaria;148;Igor Dias;58.412.706/0001-40;O;15/08/1996;2;;True;15/05/2024 20:01;wda-rocha;28/01/2024 20:01;otavio78;15/05/2024 20:01;felipe58;5,56E+12;ana-carolina20@hotmail.com
2;A Confeitaria;149;Clarice Carvalho;267.130.489-78;;15/05/1954;1;ETIUYMO0;False;;;08/02/2024 04:55;eduarte;09/04/2024 04:55;maria-julialima;5,52E+12;vieiraalexandre@gmail.com
2;A Confeitaria;150;Alexia Teixeira;481.307.692-04;M;14/03/1948;2;UUZPEAL2;False;;;21/03/2024 04:27;ana-julia89;30/03/2024 04:27;bda-paz;5,56E+12;npires@bol.com.br
2;A Confeitaria;151;Isabelly Nogueira;87.590.142/0001-34;O;07/05/1998;1;;True;20/01/2025 19:56;enrico42;30/05/2024 19:56;joao-pedrosilva;20/01/2025 19:56;sophia11;5,51E+12;santosisabel@gmail.com
2;A Confeitaria;152;JoÃ£o Almeida;419.260.837-50;;21/01/1958;1;;False;;;21/03/2024 09:02;kaique93;14/05/2024 09:02;kamilly85;5,51E+12;joao-vitornogueira@ig.com.br
2;A Confeitaria;153;Leandro Novaes;98.573.614/0001-67;F;20/05/1976;2;;False;;;05/03/2024 11:24;limafernanda;10/08/2024 11:24;vieiraenzo-gabriel;5,55E+12;kevin10@ig.com.br
2;A Confeitaria;154;Esther das Neves;048.671.935-93;M;16/05/1996;1;6M033IFH;False;;;08/12/2023 01:42;iviana;16/01/2024 01:42;joana42;5,51E+12;isabelly63@gmail.com
2;A Confeitaria;155;Guilherme Carvalho;68.130.729/0001-16;M;07/08/1974;1;8WQUUY5X;False;;;24/05/2024 17:21;fernandeslucca;10/08/2024 17:21;stella98;5,56E+12;valentinanogueira@yahoo.com.br
2;A Confeitaria;156;Fernando da Rocha;43.875.210/0001-36;O;02/02/1957;1;PQW2VMCQ;True;14/11/2024 07:33;pedrosales;02/06/2024 07:33;maraujo;14/11/2024 07:33;salescatarina;5,57E+12;isaac44@bol.com.br
2;A Confeitaria;157;Joana AraÃºjo;581.624.730-17;O;11/09/1975;1;;True;16/11/2023 09:07;levi57;18/10/2023 09:07;abarbosa;16/11/2023 09:07;enzo-gabriel59;5,54E+12;lucas64@bol.com.br
2;A Confeitaria;158;Srta. Maria Fernanda da Cunha;357.482.190-50;;28/11/1972;2;;False;;;10/06/2024 03:19;guilhermepires;26/07/2024 03:19;hcampos;5,56E+12;biancamoura@ig.com.br
2;A Confeitaria;159;Ana Novaes;71.092.348/0001-02;M;21/06/2001;2;6UGVS8Q3;True;23/02/2025 03:39;ujesus;16/05/2024 03:39;diego51;23/02/2025 03:39;araujojoao-lucas;5,54E+12;alicepeixoto@ig.com.br
2;A Confeitaria;160;Yago Dias;958.231.067-77;F;11/10/1954;1;IPPSFNKO;True;28/03/2024 03:40;monteirobrenda;14/02/2024 03:40;otaviopeixoto;28/03/2024 03:40;marcos-vinicius99;5,52E+12;evelynda-cunha@hotmail.com
2;A Confeitaria;161;Dr. Thales Ribeiro;65.134.298/0001-78;O;31/01/1948;1;;False;;;12/02/2024 04:24;acampos;09/03/2024 04:24;theo69;5,58E+12;da-rochacaroline@bol.com.br
2;A Confeitaria;162;Ana Sophia Moraes;690.413.852-15;;28/02/1969;2;J48VFCX7;False;;;08/02/2024 19:32;isis08;27/03/2024 19:32;silvaluna;5,51E+12;nbarros@ig.com.br
2;A Confeitaria;163;Isaac Moreira;961.824.057-67;M;14/08/1982;2;;False;;;01/02/2024 06:10;maria-fernanda63;19/08/2024 06:10;costelavinicius;5,51E+12;hteixeira@ig.com.br
2;A Confeitaria;164;Isabelly Moura;396.875.014-48;O;02/01/1967;1;;False;;;07/05/2024 20:07;lucca06;15/11/2024 20:07;pedro19;5,55E+12;pintolavinia@yahoo.com.br
2;A Confeitaria;165;Manuela da ConceiÃ§Ã£o;783.501.469-66;;15/01/1986;2;AL8M1G9F;True;16/03/2025 00:32;larissacardoso;20/06/2024 00:32;ramosmariane;16/03/2025 00:32;oazevedo;5,54E+12;coliveira@uol.com.br
2;A Confeitaria;166;Maysa Peixoto;916.850.342-33;M;22/11/1984;2;;True;17/03/2024 15:34;wcardoso;26/01/2024 15:34;alvesjoao-vitor;17/03/2024 15:34;freitaspedro-henrique;5,58E+12;luiz-felipenascimento@yahoo.com.br
2;A Confeitaria;167;Ian Oliveira;913.254.708-05;F;11/09/1992;1;GYW6ZBNZ;True;02/10/2024 09:06;gomescaue;27/07/2024 09:06;emanuella48;02/10/2024 09:06;hbarbosa;5,58E+12;camposbreno@bol.com.br
2;A Confeitaria;168;Lara Melo;18.057.294/0001-53;;02/01/1981;1;TL3Q4N89;True;16/08/2024 06:49;theo62;24/03/2024 06:49;sophiaferreira;16/08/2024 06:49;elisafreitas;5,51E+12;cavalcantigabriel@uol.com.br
2;A Confeitaria;169;Sr. Paulo Pereira;03.478.152/0001-92;;25/08/1953;1;;False;;;31/03/2024 01:46;maysa54;22/08/2024 01:46;fda-rosa;5,56E+12;unogueira@uol.com.br
2;A Confeitaria;170;Davi Luiz da ConceiÃ§Ã£o;57.194.382/0001-59;M;20/07/2007;2;5TD44K1J;True;28/02/2024 07:54;rochaerick;20/12/2023 07:54;castrolavinia;28/02/2024 07:54;pedro-miguel25;5,58E+12;cardosojoao@bol.com.br
2;A Confeitaria;171;Maria Sophia Nunes;91.580.372/0001-90;M;23/05/1970;1;;True;04/07/2024 03:23;diasclara;20/04/2024 03:23;da-luzluna;04/07/2024 03:23;da-cruzmanuela;5,57E+12;msilva@gmail.com
2;A Confeitaria;172;Thiago Sales;57.138.609/0001-49;;07/12/1945;1;;True;20/09/2024 23:24;ana12;26/03/2024 23:24;helenada-cunha;20/09/2024 23:24;kpereira;5,52E+12;pcunha@gmail.com
2;A Confeitaria;173;Milena Viana;910.746.823-78;;30/03/1975;1;;True;17/11/2024 17:49;oliviabarbosa;05/03/2024 17:49;qda-rocha;17/11/2024 17:49;isabelcostela;5,52E+12;ndas-neves@ig.com.br
2;A Confeitaria;174;Luiz Felipe da Mata;087.532.614-53;M;10/10/1998;2;2EK3ZEZQ;False;;;26/02/2024 09:02;yasmincaldeira;19/06/2024 09:02;kamillymoreira;5,55E+12;kferreira@uol.com.br
2;A Confeitaria;175;Dra. Maria Sophia Lima;728.146.953-55;F;27/05/1991;1;;True;14/11/2023 19:32;qaragao;05/10/2023 19:32;caua92;14/11/2023 19:32;sophia62;5,51E+12;ida-mota@uol.com.br
2;A Confeitaria;176;Daniel AraÃºjo;195.428.736-46;O;06/04/1952;1;;False;;;03/05/2024 21:49;mcaldeira;28/01/2025 21:49;correiabryan;5,52E+12;cnascimento@gmail.com
2;A Confeitaria;177;Sr. Davi Luiz AragÃ£o;915.384.026-70;;20/09/1986;2;C4RTWUZK;False;;;28/01/2024 17:31;portolivia;30/03/2024 17:31;acastro;5,58E+12;vcaldeira@bol.com.br
2;A Confeitaria;178;Sr. Lorenzo Ramos;927.164.038-13;;08/12/2004;1;;True;01/04/2024 09:10;gabrielcaldeira;04/10/2023 09:10;souzamaria-fernanda;01/04/2024 09:10;da-rochaotavio;5,54E+12;catarina91@yahoo.com.br
2;A Confeitaria;179;Luiz Gustavo Campos;931.574.820-41;O;19/10/2003;1;;True;30/07/2024 18:59;jesusmaysa;17/06/2024 18:59;da-motabarbara;30/07/2024 18:59;ramospedro;5,55E+12;costelakaique@hotmail.com
2;A Confeitaria;180;Gabriela da Rosa;317.569.028-95;M;30/09/1975;2;;False;;;25/04/2024 01:49;lucas38;28/01/2025 01:49;luiz-miguelfreitas;5,53E+12;csales@hotmail.com
2;A Confeitaria;181;Gustavo Henrique Novaes;815.930.672-59;O;02/06/2004;2;;True;25/04/2024 08:34;dcampos;03/04/2024 08:34;bcorreia;25/04/2024 08:34;alvesmaria-vitoria;5,57E+12;rebecada-rocha@bol.com.br
2;A Confeitaria;182;Marcela da Luz;706.349.821-50;M;01/09/2002;2;;True;28/07/2024 00:05;gsouza;20/07/2024 00:05;monteirovalentina;28/07/2024 00:05;paulo14;5,52E+12;aliceda-paz@yahoo.com.br
2;A Confeitaria;183;Marcelo Alves;17.268.953/0001-38;O;17/12/1976;1;BT3G2QZW;False;;;05/01/2024 10:03;qda-costa;27/02/2024 10:03;lorenzo36;5,53E+12;erick48@ig.com.br
2;A Confeitaria;184;Davi Lucas Pinto;78.690.342/0001-78;;25/05/1977;1;;False;;;25/11/2023 03:30;sfernandes;27/12/2023 03:30;hsales;5,58E+12;cda-cunha@ig.com.br
2;A Confeitaria;185;Beatriz Cavalcanti;036.124.978-04;F;23/03/1984;1;LLO3RBXK;True;07/05/2024 17:40;rafaelamoraes;25/01/2024 17:40;julianaazevedo;07/05/2024 17:40;lais71;5,53E+12;rochaleticia@bol.com.br
2;A Confeitaria;186;Juan Fernandes;942.087.163-04;O;22/04/1987;2;606N9RR7;True;08/04/2024 08:09;maria-eduarda46;22/10/2023 08:09;jnovaes;08/04/2024 08:09;epeixoto;5,58E+12;da-luzrenan@yahoo.com.br
2;A Confeitaria;187;Sofia Silva;57.196.802/0001-36;;07/02/1952;1;;True;05/09/2024 10:36;vianajoao-miguel;22/04/2024 10:36;goncalvesgustavo-henrique;05/09/2024 10:36;ana-julia43;5,58E+12;abarbosa@gmail.com
2;A Confeitaria;188;Dra. Sabrina Oliveira;413.958.760-10;O;10/10/1950;1;CXLVPYMB;True;19/06/2024 00:08;yago00;19/03/2024 00:08;caue41;19/06/2024 00:08;ribeiromaria-vitoria;5,54E+12;jvieira@hotmail.com
2;A Confeitaria;189;Stephany Porto;670.925.814-94;M;21/08/1993;1;YOS0FB4Y;False;;;17/02/2024 16:41;njesus;26/09/2024 16:41;ana-julia21;5,54E+12;hjesus@uol.com.br
2;A Confeitaria;190;Dr. Calebe FogaÃ§a;956.243.170-34;F;05/02/1996;2;N8BFQNPC;False;;;21/03/2024 22:39;ngoncalves;07/04/2024 22:39;santosvitoria;5,55E+12;lorenzo31@hotmail.com
2;A Confeitaria;191;Valentina da Rosa;763.021.984-96;O;04/02/1946;2;;True;23/08/2024 06:00;isabella16;26/11/2023 06:00;teixeiradavi-lucas;23/08/2024 06:00;da-costapedro-henrique;5,57E+12;bryanlopes@ig.com.br
2;A Confeitaria;192;Ana Carolina Freitas;901.427.835-79;F;27/10/1968;2;;False;;;08/01/2024 17:08;oliveiraguilherme;06/03/2024 17:08;ofernandes;5,58E+12;enzo-gabrielcavalcanti@gmail.com
2;A Confeitaria;193;Raquel Sales;34.162.905/0001-80;M;29/11/1999;2;;False;;;21/04/2024 20:20;alexandrebarros;05/11/2024 20:20;martinsian;5,51E+12;davi-luccaazevedo@bol.com.br
2;A Confeitaria;194;Clarice Nunes;569.817.024-01;O;11/12/1999;2;HECGZ938;True;27/08/2024 20:40;bpeixoto;12/01/2024 20:40;saraujo;27/08/2024 20:40;limaemanuella;5,58E+12;eloahmoraes@bol.com.br
2;A Confeitaria;195;Yuri Monteiro;46.015.372/0001-92;O;14/08/2006;2;;False;;;04/02/2024 21:22;lorenzo41;30/07/2024 21:22;murilo67;5,51E+12;raul42@bol.com.br
2;A Confeitaria;196;Sr. Thiago da Rocha;48.273.560/0001-46;F;08/04/1945;1;;False;;;03/12/2023 22:39;enzo41;01/03/2024 22:39;olivia97;5,54E+12;laura22@bol.com.br
2;A Confeitaria;197;Luiz Miguel Moreira;491.503.872-60;;20/09/1967;1;;True;29/02/2024 19:52;igor97;20/12/2023 19:52;ynunes;29/02/2024 19:52;marinasilveira;5,58E+12;apereira@uol.com.br
2;A Confeitaria;198;Sarah Nunes;643.501.978-93;;06/07/1994;1;;True;29/11/2024 22:23;carvalholeandro;20/02/2024 22:23;acardoso;29/11/2024 22:23;davi-lucascostela;5,55E+12;umartins@ig.com.br
2;A Confeitaria;199;Lorena Nunes;435.029.781-23;;23/12/1999;2;;False;;;28/05/2024 10:22;da-costaheloisa;11/07/2024 10:22;felipefernandes;5,51E+12;miguel59@yahoo.com.br
2;A Confeitaria;200;Stella Almeida;62.480.951/0001-62;M;10/02/1951;1;;False;;;24/04/2024 22:26;eloah43;20/11/2024 22:26;lcorreia;5,52E+12;da-matamaria-cecilia@bol.com.br
2;A Confeitaria;201;Stephany Rodrigues;384.579.062-83;O;06/08/1995;1;;True;11/03/2024 21:30;nda-rocha;03/02/2024 21:30;yvieira;11/03/2024 21:30;joao-felipe41;5,51E+12;nviana@hotmail.com
2;A Confeitaria;202;AntÃ´nio Pereira;756.084.932-65;F;14/05/1978;2;;False;;;04/05/2024 21:07;vieiramaria-clara;28/02/2025 21:07;vitor-gabrielmoraes;5,58E+12;wcardoso@yahoo.com.br
2;A Confeitaria;203;Brenda Vieira;03.876.549/0001-32;F;05/05/1979;2;;True;14/05/2024 01:37;meloalexia;16/04/2024 01:37;yramos;14/05/2024 01:37;heitorda-luz;5,55E+12;barbara08@uol.com.br
2;A Confeitaria;204;Samuel AraÃºjo;371.592.064-52;F;04/09/1995;2;8SKCH8JW;True;26/02/2024 17:18;rodriguesheloisa;06/12/2023 17:18;ninapires;26/02/2024 17:18;juliajesus;5,53E+12;aaragao@hotmail.com
2;A Confeitaria;205;Raquel Nunes;142.598.603-05;F;31/12/1965;1;GW6M7B5C;False;;;29/05/2024 09:29;isabelladias;26/02/2025 09:29;souzaagatha;5,51E+12;costelaian@ig.com.br
2;A Confeitaria;206;Fernanda Duarte;258.916.473-46;F;30/01/2001;2;;True;30/03/2025 21:22;emanuel20;08/06/2024 21:22;correiamaria-alice;30/03/2025 21:22;isabel34;5,54E+12;eduardo23@ig.com.br
2;A Confeitaria;207;Sophia Rezende;416.923.805-24;O;26/09/1996;2;;False;;;30/05/2024 19:47;murilo97;14/06/2024 19:47;laura13;5,54E+12;marianapeixoto@hotmail.com
2;A Confeitaria;208;Luiz Felipe Santos;34.759.260/0001-67;;03/03/1954;2;;False;;;08/04/2024 07:58;cardosolavinia;11/08/2024 07:58;hsouza;5,55E+12;cunhaana-beatriz@hotmail.com
2;A Confeitaria;209;Danilo Pereira;479.650.321-80;F;16/04/1953;2;OQMF5L9M;True;03/05/2024 21:56;goncalvesthiago;27/03/2024 21:56;duartecaua;03/05/2024 21:56;araujoheloisa;5,52E+12;emillyda-paz@ig.com.br
2;A Confeitaria;210;Clarice Castro;73.192.645/0001-47;M;18/10/1946;2;;False;;;06/03/2024 14:54;mendesmaria-vitoria;11/05/2024 14:54;vitor-hugomoreira;5,56E+12;ana-clara79@uol.com.br
3;Aroma da Cidade;211;Srta. Maria Alice da Rosa;169.470.258-85;;02/05/1998;1;;False;;;05/01/2024 15:45;enzomartins;30/08/2024 15:45;da-rosaaugusto;5,58E+12;brenomoreira@hotmail.com
3;Aroma da Cidade;212;Laura Rezende;046.193.785-93;;18/10/2000;2;;True;15/01/2024 11:40;arthur49;27/11/2023 11:40;da-rochamilena;15/01/2024 11:40;caio58;5,56E+12;lopesmanuela@bol.com.br
3;Aroma da Cidade;213;Esther Almeida;82.613.047/0001-95;O;18/07/1992;1;;True;29/03/2024 04:38;portorafael;08/01/2024 04:38;leonardo19;29/03/2024 04:38;cmoura;5,58E+12;enzoribeiro@hotmail.com
3;Aroma da Cidade;214;Heitor GonÃ§alves;941.380.726-40;;19/03/1949;2;;True;15/10/2024 03:24;freitasfrancisco;26/07/2024 03:24;diasfernando;15/10/2024 03:24;gabrielda-costa;5,53E+12;correiabeatriz@bol.com.br
3;Aroma da Cidade;215;Kaique Novaes;450.826.937-00;;20/10/1960;2;8HMBR5XQ;True;11/10/2024 14:24;marcos-vinicius86;31/01/2024 14:24;kcorreia;11/10/2024 14:24;lucas03;5,58E+12;maria-vitoria44@yahoo.com.br
3;Aroma da Cidade;216;Dr. Noah AragÃ£o;68.420.397/0001-04;;18/11/1989;1;;True;03/05/2024 04:55;gabriel61;29/04/2024 04:55;emanuellada-costa;03/05/2024 04:55;xcastro;5,51E+12;moraesmaria-clara@bol.com.br
3;Aroma da Cidade;217;LaÃ­s Carvalho;13.490.875/0001-60;O;08/01/1990;1;OUHTCS1K;False;;;14/01/2024 11:39;ana-sophia46;19/07/2024 11:39;spinto;5,55E+12;jalves@hotmail.com
3;Aroma da Cidade;218;Isabel Martins;510.479.283-88;M;14/07/2004;2;;True;31/07/2024 19:37;alexandreferreira;01/06/2024 19:37;oda-rosa;31/07/2024 19:37;yasminlopes;5,58E+12;maria-juliacunha@uol.com.br
3;Aroma da Cidade;219;Danilo da Luz;201.795.483-79;O;18/05/1989;1;;True;16/08/2024 17:03;ramosbernardo;25/02/2024 17:03;limaagatha;16/08/2024 17:03;fogacaenzo-gabriel;5,56E+12;enzojesus@uol.com.br
3;Aroma da Cidade;220;Miguel Cunha;538.692.170-30;M;04/05/1948;1;BZ2SF6F7;False;;;20/12/2023 01:57;marceladas-neves;05/09/2024 01:57;pereirajoao-guilherme;5,52E+12;mmendes@gmail.com
3;Aroma da Cidade;221;Rafael da Cunha;287.013.954-32;O;08/01/1964;2;;True;27/04/2024 11:30;jcardoso;04/02/2024 11:30;enzo-gabrielsouza;27/04/2024 11:30;inunes;5,58E+12;igor35@yahoo.com.br
3;Aroma da Cidade;222;JoÃ£o Guilherme Castro;742.386.910-40;O;11/03/1989;2;3NY9V20Y;True;02/01/2025 19:07;leticiafogaca;17/04/2024 19:07;catarina57;02/01/2025 19:07;santosisis;5,54E+12;oviana@uol.com.br
3;Aroma da Cidade;223;Leonardo Rodrigues;142.830.956-05;F;05/06/1965;1;;False;;;14/10/2023 02:58;hda-conceicao;12/06/2024 02:58;gomesjulia;5,58E+12;camposana-livia@hotmail.com
3;Aroma da Cidade;224;Ana Almeida;748.316.905-20;;27/02/1960;1;;False;;;17/05/2024 09:25;da-matakamilly;17/01/2025 09:25;caiomoura;5,51E+12;melomaria-vitoria@uol.com.br
3;Aroma da Cidade;225;MaitÃª Peixoto;950.264.713-07;M;27/01/2004;1;ALFYO175;True;26/10/2024 03:25;samuelduarte;24/06/2024 03:25;isaac95;26/10/2024 03:25;maria-cecilianovaes;5,54E+12;leonardo97@gmail.com
3;Aroma da Cidade;226;Francisco Peixoto;60.158.274/0001-35;F;09/10/1967;2;;False;;;15/07/2024 13:05;nathanmartins;15/08/2024 13:05;oalmeida;5,51E+12;heitor27@gmail.com
3;Aroma da Cidade;227;Yuri Pinto;317.502.846-26;O;11/05/1960;1;;True;15/02/2025 22:59;enricojesus;16/06/2024 22:59;santosvitor-hugo;15/02/2025 22:59;nunesalicia;5,57E+12;uda-mota@bol.com.br
3;Aroma da Cidade;228;Larissa da Paz;514.607.389-93;O;12/10/1945;2;;True;27/12/2024 06:58;rezendeluana;30/03/2024 06:58;cardosocatarina;27/12/2024 06:58;monteirocarlos-eduardo;5,57E+12;emillycampos@hotmail.com
3;Aroma da Cidade;229;Vitor Gabriel Caldeira;243.985.170-14;F;25/07/1976;2;;True;29/01/2025 16:55;portogabriela;27/05/2024 16:55;maria-eduardacardoso;29/01/2025 16:55;nicolealves;5,54E+12;yagosales@gmail.com
3;Aroma da Cidade;230;Gabriela Sales;509.267.314-16;O;01/03/1949;2;ZYRRU7ZK;True;06/10/2024 12:20;agatha44;07/05/2024 12:20;da-rosalara;06/10/2024 12:20;maite53;5,57E+12;gda-rocha@bol.com.br
3;Aroma da Cidade;231;JÃºlia Lopes;980.731.562-02;;17/03/1996;2;;True;15/02/2025 11:47;oliveiralavinia;13/05/2024 11:47;enrico36;15/02/2025 11:47;gnogueira;5,56E+12;fernando46@uol.com.br
3;Aroma da Cidade;232;JoÃ£o Miguel Novaes;384.695.712-73;M;16/03/1982;2;;False;;;29/11/2023 15:51;yviana;25/04/2024 15:51;mda-cunha;5,55E+12;isabella03@bol.com.br
3;Aroma da Cidade;233;Clara Porto;36.814.095/0001-24;F;10/11/1998;1;3JUJD0IB;False;;;23/03/2024 13:50;maysacardoso;01/08/2024 13:50;benicio23;5,53E+12;eduarda60@uol.com.br
3;Aroma da Cidade;234;Kamilly Moraes;427.631.980-31;M;01/10/1948;1;;True;20/08/2024 00:15;anapinto;27/04/2024 00:15;teixeiragabriela;20/08/2024 00:15;camila30;5,58E+12;azevedoana-julia@yahoo.com.br
3;Aroma da Cidade;235;Mariana Ribeiro;36.048.597/0001-91;M;27/02/1964;1;;True;28/08/2024 06:50;lopesemilly;12/03/2024 06:50;pirescamila;28/08/2024 06:50;manuela57;5,54E+12;portocamila@gmail.com
3;Aroma da Cidade;236;Beatriz Freitas;91.246.578/0001-88;F;22/10/1945;2;;True;12/07/2024 18:53;isabellyfogaca;05/10/2023 18:53;agatha15;12/07/2024 18:53;azevedoclara;5,53E+12;raqueljesus@bol.com.br
3;Aroma da Cidade;237;Catarina das Neves;395.416.287-37;F;14/05/1951;2;;True;11/02/2025 08:00;alexiaalves;13/06/2024 08:00;malmeida;11/02/2025 08:00;bsilveira;5,56E+12;anthony53@hotmail.com
